지점,지점명,일시,최저기온(°C),최고기온(°C)
108,서울,2015-01-01,-9.8,-4.3
108,서울,2015-01-02,-9,-1.9
108,서울,2015-01-03,-9.2,3.1
108,서울,2015-01-04,.2,8.5
108,서울,2015-01-05,-1.1,7.9
108,서울,2015-01-06,-7.6,4
108,서울,2015-01-07,-8.9,-.6
108,서울,2015-01-08,-9.5,-.2
108,서울,2015-01-09,-6.8,3.5
108,서울,2015-01-10,-5.6,4.8
108,서울,2015-01-11,-4.3,2.5
108,서울,2015-01-12,-7.3,3.7
108,서울,2015-01-13,-5.1,5.8
108,서울,2015-01-14,-.3,6.1
108,서울,2015-01-15,-1.1,9
108,서울,2015-01-16,-2.5,3.4
108,서울,2015-01-17,-7.7,0
108,서울,2015-01-18,-6.5,2.1
108,서울,2015-01-19,-4,3.1
108,서울,2015-01-20,-6.4,4.4
108,서울,2015-01-21,-1.2,6.5
108,서울,2015-01-22,.8,7.1
108,서울,2015-01-23,-1.6,4.9
108,서울,2015-01-24,.8,8.4
108,서울,2015-01-25,1.1,5
108,서울,2015-01-26,.2,6.5
108,서울,2015-01-27,-7.4,.5
108,서울,2015-01-28,-9.1,2.7
108,서울,2015-01-29,-4.6,3
108,서울,2015-01-30,-7,.8
108,서울,2015-01-31,-8.5,.8
108,서울,2015-02-01,-8.2,3.6
108,서울,2015-02-02,-5.3,6.4
108,서울,2015-02-03,-3.5,7.2
108,서울,2015-02-04,-3.1,5.8
108,서울,2015-02-05,-3.8,4.8
108,서울,2015-02-06,-4.3,6.5
108,서울,2015-02-07,-2.7,5.7
108,서울,2015-02-08,-11.9,-2.8
108,서울,2015-02-09,-13,-.1
108,서울,2015-02-10,-2,5.8
108,서울,2015-02-11,-.8,8
108,서울,2015-02-12,-4.7,1.6
108,서울,2015-02-13,-6.4,4
108,서울,2015-02-14,-3.1,6.6
108,서울,2015-02-15,3.2,13
108,서울,2015-02-16,4.1,7.9
108,서울,2015-02-17,.5,4.1
108,서울,2015-02-18,-1.5,3.3
108,서울,2015-02-19,-2.7,8.6
108,서울,2015-02-20,-1.3,11.4
108,서울,2015-02-21,4.8,6.7
108,서울,2015-02-22,-.7,7
108,서울,2015-02-23,-2.4,5.9
108,서울,2015-02-24,-1.1,7.5
108,서울,2015-02-25,.2,12.5
108,서울,2015-02-26,-3.5,4.7
108,서울,2015-02-27,-5.6,4.8
108,서울,2015-02-28,-2,6.4
108,서울,2015-03-01,-.2,5.9
108,서울,2015-03-02,-1.9,9.7
108,서울,2015-03-03,-1.3,6.7
108,서울,2015-03-04,-4.6,1.4
108,서울,2015-03-05,-5.4,5.5
108,서울,2015-03-06,-3.2,10.4
108,서울,2015-03-07,-2.3,11
108,서울,2015-03-08,.4,15.1
108,서울,2015-03-09,-5.4,8.2
108,서울,2015-03-10,-6.9,1
108,서울,2015-03-11,-5.1,7.5
108,서울,2015-03-12,-3.5,6.7
108,서울,2015-03-13,1.8,11
108,서울,2015-03-14,-1.2,11.6
108,서울,2015-03-15,0,12.5
108,서울,2015-03-16,1.3,18.6
108,서울,2015-03-17,6.9,16.1
108,서울,2015-03-18,8.4,14.4
108,서울,2015-03-19,6.5,21
108,서울,2015-03-20,7.6,21.9
108,서울,2015-03-21,6.9,17.8
108,서울,2015-03-22,2.2,14.9
108,서울,2015-03-23,0,10.1
108,서울,2015-03-24,-.9,12.4
108,서울,2015-03-25,.1,14.2
108,서울,2015-03-26,1.6,14.8
108,서울,2015-03-27,3.2,16.2
108,서울,2015-03-28,2.5,17
108,서울,2015-03-29,7,16.5
108,서울,2015-03-30,5.9,20.8
108,서울,2015-03-31,10,14.9
108,서울,2015-04-01,10,17.6
108,서울,2015-04-02,8.5,21.8
108,서울,2015-04-03,6.9,15.1
108,서울,2015-04-04,8.9,18.5
108,서울,2015-04-05,10.1,12.2
108,서울,2015-04-06,6.9,15.4
108,서울,2015-04-07,5.5,12.2
108,서울,2015-04-08,3.5,13.7
108,서울,2015-04-09,3.8,16.3
108,서울,2015-04-10,4.6,19.2
108,서울,2015-04-11,6.7,20.7
108,서울,2015-04-12,9.1,20.4
108,서울,2015-04-13,7.4,17.6
108,서울,2015-04-14,5.8,8
108,서울,2015-04-15,5.6,17
108,서울,2015-04-16,6.9,14.8
108,서울,2015-04-17,4.8,16.1
108,서울,2015-04-18,5.2,23.7
108,서울,2015-04-19,11.2,17.3
108,서울,2015-04-20,10.3,16.8
108,서울,2015-04-21,7.7,20.9
108,서울,2015-04-22,9.3,20.7
108,서울,2015-04-23,8,20.1
108,서울,2015-04-24,10.4,22.8
108,서울,2015-04-25,9.2,23
108,서울,2015-04-26,9.9,24.4
108,서울,2015-04-27,12.7,24.9
108,서울,2015-04-28,12.3,26.9
108,서울,2015-04-29,15.8,18.4
108,서울,2015-04-30,15.1,28.3
108,서울,2015-05-01,15.9,27.2
108,서울,2015-05-02,15.8,26
108,서울,2015-05-03,17.1,19.6
108,서울,2015-05-04,12.5,20.1
108,서울,2015-05-05,8.3,19.9
108,서울,2015-05-06,9.8,22
108,서울,2015-05-07,10.6,24
108,서울,2015-05-08,11.7,22.7
108,서울,2015-05-09,12.6,24
108,서울,2015-05-10,13.5,25.9
108,서울,2015-05-11,14.4,24.1
108,서울,2015-05-12,10.3,17.5
108,서울,2015-05-13,11.8,21.4
108,서울,2015-05-14,15.3,26.6
108,서울,2015-05-15,16.3,23.7
108,서울,2015-05-16,11.6,25.2
108,서울,2015-05-17,11.7,25.2
108,서울,2015-05-18,13.7,22.2
108,서울,2015-05-19,13,16.2
108,서울,2015-05-20,10.6,21.9
108,서울,2015-05-21,12.6,26
108,서울,2015-05-22,13.7,27.2
108,서울,2015-05-23,13.6,28.3
108,서울,2015-05-24,14,28.5
108,서울,2015-05-25,14.4,28.7
108,서울,2015-05-26,14.1,30.3
108,서울,2015-05-27,14.4,31.5
108,서울,2015-05-28,16.7,32.2
108,서울,2015-05-29,18.5,29.8
108,서울,2015-05-30,17,23.2
108,서울,2015-05-31,15.3,30.4
108,서울,2015-06-01,15.8,28.5
108,서울,2015-06-02,18.1,29.8
108,서울,2015-06-03,17.1,29.4
108,서울,2015-06-04,17.1,31.5
108,서울,2015-06-05,17.5,22
108,서울,2015-06-06,16.4,28.9
108,서울,2015-06-07,18.7,31.5
108,서울,2015-06-08,18.2,27.8
108,서울,2015-06-09,18.8,28.1
108,서울,2015-06-10,17.6,34.9
108,서울,2015-06-11,20.7,30.2
108,서울,2015-06-12,19.4,29.9
108,서울,2015-06-13,20.1,30.9
108,서울,2015-06-14,17.8,27.7
108,서울,2015-06-15,19.6,30.6
108,서울,2015-06-16,20,30.9
108,서울,2015-06-17,20.2,30.8
108,서울,2015-06-18,19.6,31.3
108,서울,2015-06-19,20,29.9
108,서울,2015-06-20,17,22.6
108,서울,2015-06-21,15.6,29.6
108,서울,2015-06-22,19.4,29.1
108,서울,2015-06-23,19.7,31
108,서울,2015-06-24,21.1,30.6
108,서울,2015-06-25,21,29.1
108,서울,2015-06-26,18,25.3
108,서울,2015-06-27,19.2,31.1
108,서울,2015-06-28,21,31.1
108,서울,2015-06-29,21.2,30.6
108,서울,2015-06-30,21.9,29.2
108,서울,2015-07-01,21,27.9
108,서울,2015-07-02,20.4,29.3
108,서울,2015-07-03,19.2,28.3
108,서울,2015-07-04,18.2,29.9
108,서울,2015-07-05,20.1,29.6
108,서울,2015-07-06,20.2,32.5
108,서울,2015-07-07,21.4,29.7
108,서울,2015-07-08,20.7,26.3
108,서울,2015-07-09,22.1,31.8
108,서울,2015-07-10,23.6,34.3
108,서울,2015-07-11,25.7,36
108,서울,2015-07-12,24,28
108,서울,2015-07-13,21.4,24.9
108,서울,2015-07-14,22.5,31.4
108,서울,2015-07-15,22.7,33.9
108,서울,2015-07-16,20.6,28.9
108,서울,2015-07-17,18.4,28.6
108,서울,2015-07-18,22.3,27.8
108,서울,2015-07-19,21.3,29.8
108,서울,2015-07-20,24.4,31.2
108,서울,2015-07-21,24.6,29.6
108,서울,2015-07-22,25.3,31.7
108,서울,2015-07-23,24.9,32.1
108,서울,2015-07-24,22.6,25.4
108,서울,2015-07-25,24.4,26.4
108,서울,2015-07-26,23.5,30
108,서울,2015-07-27,24.4,30
108,서울,2015-07-28,24.6,31.2
108,서울,2015-07-29,24.8,28.8
108,서울,2015-07-30,25.5,33.1
108,서울,2015-07-31,26.2,32.4
108,서울,2015-08-01,26,31.6
108,서울,2015-08-02,24.1,29.2
108,서울,2015-08-03,25.6,31.5
108,서울,2015-08-04,25.4,30.8
108,서울,2015-08-05,25.9,32.7
108,서울,2015-08-06,24.5,34.4
108,서울,2015-08-07,26,34.4
108,서울,2015-08-08,24.3,33
108,서울,2015-08-09,23.3,31
108,서울,2015-08-10,23.9,32
108,서울,2015-08-11,24.5,30.6
108,서울,2015-08-12,22.1,32.9
108,서울,2015-08-13,23.9,31.1
108,서울,2015-08-14,22.7,32.5
108,서울,2015-08-15,23.1,30.8
108,서울,2015-08-16,20.7,31.2
108,서울,2015-08-17,19.8,32.9
108,서울,2015-08-18,24.1,32.2
108,서울,2015-08-19,24.2,29.7
108,서울,2015-08-20,24.2,28.1
108,서울,2015-08-21,23,29.3
108,서울,2015-08-22,23.4,29.6
108,서울,2015-08-23,20.9,31.7
108,서울,2015-08-24,23.3,30.3
108,서울,2015-08-25,19.2,24.5
108,서울,2015-08-26,18.9,25.3
108,서울,2015-08-27,21.2,30
108,서울,2015-08-28,19,28.1
108,서울,2015-08-29,19,30.8
108,서울,2015-08-30,19.9,31
108,서울,2015-08-31,21,31.2
108,서울,2015-09-01,22.6,30.7
108,서울,2015-09-02,22,27.7
108,서울,2015-09-03,19.8,28.2
108,서울,2015-09-04,20.6,30.7
108,서울,2015-09-05,19.4,23.6
108,서울,2015-09-06,19.3,26.2
108,서울,2015-09-07,16.8,28.7
108,서울,2015-09-08,16.2,28.9
108,서울,2015-09-09,15.3,30.1
108,서울,2015-09-10,17,28.4
108,서울,2015-09-11,16.8,24.4
108,서울,2015-09-12,15.5,24
108,서울,2015-09-13,15.2,26
108,서울,2015-09-14,16.4,27.8
108,서울,2015-09-15,17.4,28.7
108,서울,2015-09-16,16,26.7
108,서울,2015-09-17,15.5,27.6
108,서울,2015-09-18,15.9,29.2
108,서울,2015-09-19,17,29
108,서울,2015-09-20,17.9,28.3
108,서울,2015-09-21,16.5,29.4
108,서울,2015-09-22,18,31
108,서울,2015-09-23,19,26.1
108,서울,2015-09-24,17.5,30.6
108,서울,2015-09-25,19,29.8
108,서울,2015-09-26,17.9,28
108,서울,2015-09-27,14.2,29.8
108,서울,2015-09-28,15.5,28.3
108,서울,2015-09-29,15.9,28.2
108,서울,2015-09-30,19.4,26.2
108,서울,2015-10-01,10.7,19.7
108,서울,2015-10-02,8.6,21.5
108,서울,2015-10-03,13.3,24.5
108,서울,2015-10-04,11.2,22.4
108,서울,2015-10-05,11,25.6
108,서울,2015-10-06,12.1,26.3
108,서울,2015-10-07,14.1,25.7
108,서울,2015-10-08,15.7,26.4
108,서울,2015-10-09,12.8,20.5
108,서울,2015-10-10,10.4,17.2
108,서울,2015-10-11,8.1,14.4
108,서울,2015-10-12,8.2,17.9
108,서울,2015-10-13,7.8,21.3
108,서울,2015-10-14,10.9,24.5
108,서울,2015-10-15,12.1,26.1
108,서울,2015-10-16,13.2,24.2
108,서울,2015-10-17,12.4,26.6
108,서울,2015-10-18,12.4,24.2
108,서울,2015-10-19,13.6,23.9
108,서울,2015-10-20,15.4,25.1
108,서울,2015-10-21,13.9,22.7
108,서울,2015-10-22,14.5,23.1
108,서울,2015-10-23,15.2,21.4
108,서울,2015-10-24,13.2,22
108,서울,2015-10-25,12.1,22.8
108,서울,2015-10-26,12,18.7
108,서울,2015-10-27,7.7,15.9
108,서울,2015-10-28,5.6,15.8
108,서울,2015-10-29,3.2,14.7
108,서울,2015-10-30,1.7,10.4
108,서울,2015-10-31,1.1,12.3
108,서울,2015-11-01,1.3,12.6
108,서울,2015-11-02,6.1,15.2
108,서울,2015-11-03,6.6,18.7
108,서울,2015-11-04,5.8,19.8
108,서울,2015-11-05,8.6,19.2
108,서울,2015-11-06,9.6,19.2
108,서울,2015-11-07,9.3,11.7
108,서울,2015-11-08,10.3,11.8
108,서울,2015-11-09,9.8,12.1
108,서울,2015-11-10,7.7,13.5
108,서울,2015-11-11,6.6,17.7
108,서울,2015-11-12,10.2,21
108,서울,2015-11-13,10.5,13.1
108,서울,2015-11-14,11,14.2
108,서울,2015-11-15,10.6,17.2
108,서울,2015-11-16,10.7,14
108,서울,2015-11-17,11,19.3
108,서울,2015-11-18,8.4,12.6
108,서울,2015-11-19,6.7,10.8
108,서울,2015-11-20,7.1,14.4
108,서울,2015-11-21,5,15.4
108,서울,2015-11-22,5.9,15.7
108,서울,2015-11-23,6.5,11
108,서울,2015-11-24,2.7,8.8
108,서울,2015-11-25,.9,5.3
108,서울,2015-11-26,-4.8,.9
108,서울,2015-11-27,-7.3,2
108,서울,2015-11-28,-2.7,2.6
108,서울,2015-11-29,1,3.9
108,서울,2015-11-30,.9,8.5
108,서울,2015-12-01,-1.3,10.4
108,서울,2015-12-02,2.9,8.5
108,서울,2015-12-03,-3.2,3.3
108,서울,2015-12-04,-4.4,3.1
108,서울,2015-12-05,.6,7.2
108,서울,2015-12-06,-2,7.8
108,서울,2015-12-07,-3.4,6.7
108,서울,2015-12-08,-1.4,9.6
108,서울,2015-12-09,-.8,10.9
108,서울,2015-12-10,5.8,9.2
108,서울,2015-12-11,3.3,12.2
108,서울,2015-12-12,1.1,11
108,서울,2015-12-13,.9,12.2
108,서울,2015-12-14,2.6,6.4
108,서울,2015-12-15,2,8.2
108,서울,2015-12-16,-5,2.8
108,서울,2015-12-17,-7.4,-.4
108,서울,2015-12-18,-7,-1
108,서울,2015-12-19,-4.6,6.8
108,서울,2015-12-20,-3.4,6
108,서울,2015-12-21,-.2,5
108,서울,2015-12-22,-1.5,7.7
108,서울,2015-12-23,2.9,10.6
108,서울,2015-12-24,-1.6,5.3
108,서울,2015-12-25,-4.9,3.7
108,서울,2015-12-26,-3.2,4.7
108,서울,2015-12-27,-8.9,-1
108,서울,2015-12-28,-9.5,-1
108,서울,2015-12-29,-8.7,2.9
108,서울,2015-12-30,-3.5,4.3
108,서울,2015-12-31,-1.9,2.8
108,서울,2016-01-01,-3.3,4
108,서울,2016-01-02,1,9.5
108,서울,2016-01-03,5.1,9.4
108,서울,2016-01-04,-2.5,5.3
108,서울,2016-01-05,-4.8,1.5
108,서울,2016-01-06,-4.9,1.7
108,서울,2016-01-07,-5.9,1.4
108,서울,2016-01-08,-6.9,1
108,서울,2016-01-09,-6.2,2.4
108,서울,2016-01-10,-2.7,3.8
108,서울,2016-01-11,-6.5,.9
108,서울,2016-01-12,-9.1,.7
108,서울,2016-01-13,-8.2,.1
108,서울,2016-01-14,-8.4,1.3
108,서울,2016-01-15,-4.3,5.3
108,서울,2016-01-16,-2.1,2.8
108,서울,2016-01-17,-.7,5.4
108,서울,2016-01-18,-12.3,.4
108,서울,2016-01-19,-15.1,-8.9
108,서울,2016-01-20,-14.5,-5.2
108,서울,2016-01-21,-10.2,-2.3
108,서울,2016-01-22,-11.1,-3.8
108,서울,2016-01-23,-16,-8.3
108,서울,2016-01-24,-18,-10.5
108,서울,2016-01-25,-14.3,-3.4
108,서울,2016-01-26,-8.5,1.7
108,서울,2016-01-27,-4.7,4.3
108,서울,2016-01-28,-5.6,3.5
108,서울,2016-01-29,-1.4,5.4
108,서울,2016-01-30,-2.5,5.2
108,서울,2016-01-31,-6.5,.3
108,서울,2016-02-01,-9.1,-1
108,서울,2016-02-02,-10,.9
108,서울,2016-02-03,-8.3,4
108,서울,2016-02-04,-4,3.9
108,서울,2016-02-05,-6.8,3.4
108,서울,2016-02-06,-6.2,2
108,서울,2016-02-07,-8.3,3.5
108,서울,2016-02-08,-4.3,5.5
108,서울,2016-02-09,-3.9,5.5
108,서울,2016-02-10,-4.3,10.7
108,서울,2016-02-11,1.6,13.5
108,서울,2016-02-12,6.8,10
108,서울,2016-02-13,5.8,14.4
108,서울,2016-02-14,-6.8,5.8
108,서울,2016-02-15,-10,-2.3
108,서울,2016-02-16,-6.7,1.1
108,서울,2016-02-17,-5.2,5.4
108,서울,2016-02-18,-1.4,7.8
108,서울,2016-02-19,.1,4.4
108,서울,2016-02-20,-2.5,6.3
108,서울,2016-02-21,-4.2,4.4
108,서울,2016-02-22,-2.2,4.2
108,서울,2016-02-23,-4.5,4.5
108,서울,2016-02-24,-6.8,2.2
108,서울,2016-02-25,-5.8,5.7
108,서울,2016-02-26,-3.2,7.5
108,서울,2016-02-27,.5,8.1
108,서울,2016-02-28,-2.6,6.9
108,서울,2016-02-29,-5.9,-1.1
108,서울,2016-03-01,-7.5,2.1
108,서울,2016-03-02,-2.2,8.1
108,서울,2016-03-03,4.4,13.9
108,서울,2016-03-04,6.4,20.3
108,서울,2016-03-05,9.1,13.5
108,서울,2016-03-06,4.3,12.9
108,서울,2016-03-07,4.8,12.2
108,서울,2016-03-08,-1.4,7
108,서울,2016-03-09,-2.7,5.3
108,서울,2016-03-10,-4.3,3.1
108,서울,2016-03-11,-5.5,4.6
108,서울,2016-03-12,-3.3,6.4
108,서울,2016-03-13,1.9,6.5
108,서울,2016-03-14,1.3,9.6
108,서울,2016-03-15,-1,12.4
108,서울,2016-03-16,2.7,13.8
108,서울,2016-03-17,2,14.7
108,서울,2016-03-18,8.8,20.1
108,서울,2016-03-19,6.6,18.1
108,서울,2016-03-20,4.9,17.5
108,서울,2016-03-21,5.5,16.1
108,서울,2016-03-22,3.5,13.8
108,서울,2016-03-23,3.8,13.8
108,서울,2016-03-24,1.6,12.7
108,서울,2016-03-25,2.1,12.6
108,서울,2016-03-26,2.1,12.6
108,서울,2016-03-27,2.2,13.1
108,서울,2016-03-28,2.3,17.4
108,서울,2016-03-29,7.6,17.1
108,서울,2016-03-30,7,18.3
108,서울,2016-03-31,6,21.4
108,서울,2016-04-01,7.3,23.8
108,서울,2016-04-02,9.6,21.7
108,서울,2016-04-03,8.2,12.7
108,서울,2016-04-04,5.1,19.8
108,서울,2016-04-05,5.9,18.1
108,서울,2016-04-06,6.6,22.9
